,index,image_link,group_id,entity_name,pytesseract_output,extracted_data,valid_data
12063,51482,https://m.media-amazon.com/images/I/51XZXjilFOL.jpg,407921,wattage,"143 mm

 

0.71kg
","[['143', ' mm', ''], ['0.71', 'kg', '']]",[]
12064,51483,https://m.media-amazon.com/images/I/51XZXjilFOL.jpg,407921,item_weight,"143 mm

 

0.71kg
","[['143', ' mm', ''], ['0.71', 'kg', '']]","[['0.71', 'kilogram']]"
12065,51484,https://m.media-amazon.com/images/I/51XZYvzUojL.jpg,120569,item_weight,"   

ie

log”

hist

‘STOPS BLEEDING
merwresar(e)

cool
i!
",[],[]
12066,51485,https://m.media-amazon.com/images/I/51XZdxX5MCL.jpg,861555,height," 
",[],[]
12067,51486,https://m.media-amazon.com/images/I/51XZdxX5MCL.jpg,861555,depth," 
",[],[]
12068,51487,https://m.media-amazon.com/images/I/51XZgJ7VxJL.jpg,279199,item_weight," 

Color
12-Sheet Micro Cut

Item Weight
21.83 Pounds

Capacity
5.7 Gallons

Operation Mode
Automatic
","[['12', '-Shee', ''], ['21.83', ' Poun', ''], ['5.7', ' Gall', '']]","[['21.83', 'pound'], ['5.7', 'microgram']]"
12069,51488,https://m.media-amazon.com/images/I/51XZibE5DtL.jpg,913156,depth,"4 inch

 

 

4.3 inch

4 inch
","[['4', ' inch', ''], ['4.3', ' inch', ''], ['4', ' inch', '']]","[['4', 'inch'], ['4.3', 'inch'], ['4', 'inch']]"
12070,51489,https://m.media-amazon.com/images/I/51XZibE5DtL.jpg,913156,height,"4 inch

 

 

4.3 inch

4 inch
","[['4', ' inch', ''], ['4.3', ' inch', ''], ['4', ' inch', '']]","[['4', 'inch'], ['4.3', 'inch'], ['4', 'inch']]"
12071,51490,https://m.media-amazon.com/images/I/51XZmmiz+gL.jpg,681445,height," 
",[],[]
12072,51491,https://m.media-amazon.com/images/I/51XZrMjGQZL.jpg,433914,width," 

 

 

84”
26 5/8""
[Se I 34 3/32""

t 36” l
","[['84', '”', ''], ['26', ' 5/8""', ''], ['5', '/8""', '26 '], ['8', '""', '26 5/'], ['34', ' 3/32', 'Se I '], ['3', '/32""', 'I 34 '], ['32', '""', '34 3/'], ['36', '” l', 't ']]","[['36', 'foot']]"
12073,51492,https://m.media-amazon.com/images/I/51XZrMjGQZL.jpg,433914,height," 

 

 

84”
26 5/8""
[Se I 34 3/32""

t 36” l
","[['84', '”', ''], ['26', ' 5/8""', ''], ['5', '/8""', '26 '], ['8', '""', '26 5/'], ['34', ' 3/32', 'Se I '], ['3', '/32""', 'I 34 '], ['32', '""', '34 3/'], ['36', '” l', 't ']]","[['36', 'foot']]"
12074,51493,https://m.media-amazon.com/images/I/51XZyRIBcfL.jpg,478357,height,"mon tA

88cm 29cm

-E2.2cm 2.2cm
26cm

 

17.5em 17.5em
","[['88', 'cm 29', ''], ['29', 'cm', '88cm '], ['2.2', 'cm 2.', '-E'], ['2.2', 'cm', '.2cm '], ['26', 'cm', ''], ['17.5', 'em 17', ''], ['17.5', 'em', '.5em ']]","[['88', 'centimeter'], ['29', 'centimeter'], ['2.2', 'centimeter'], ['2.2', 'centimeter'], ['26', 'centimeter'], ['17.5', 'metre'], ['17.5', 'metre']]"
12075,51494,https://m.media-amazon.com/images/I/51XZzUmX12L.jpg,171418,height,"ee

he oe hole Oda Se

 

64cm

 

a a a
es

PS pte

tess —#__!—+_———_
57.5cm
","[['64', 'cm', ''], ['57.5', 'cm', '']]","[['64', 'centimeter'], ['57.5', 'centimeter']]"
12076,51495,https://m.media-amazon.com/images/I/51Xa2e7MWHL.jpg,842944,width," 

[———— 101.5mm

   

 
","[['101.5', 'mm', '———— ']]","[['101.5', 'millimeter']]"
12077,51496,https://m.media-amazon.com/images/I/51Xa70yuXLL.jpg,311997,height,"26""

 

66cm

mh ‘ a\ gun

14cm
","[['26', '""', ''], ['66', 'cm', ''], ['14', 'cm', '']]","[['66', 'centimeter'], ['14', 'centimeter']]"
12078,51497,https://m.media-amazon.com/images/I/51XaELcr9FL.jpg,970563,height,"3.54 in/9cm

WI G'6L / Ul 9977
me

 
","[['3.54', ' in/9', ''], ['9', 'cm', '4 in/'], ['6', 'L / U', ""WI G'""], ['9977', '', '/ Ul ']]","[['3.54', 'inch'], ['9', 'centimeter']]"
12079,51498,https://m.media-amazon.com/images/I/51XaELcr9FL.jpg,970563,depth,"3.54 in/9cm

WI G'6L / Ul 9977
me

 
","[['3.54', ' in/9', ''], ['9', 'cm', '4 in/'], ['6', 'L / U', ""WI G'""], ['9977', '', '/ Ul ']]","[['3.54', 'inch'], ['9', 'centimeter']]"
12080,51499,https://m.media-amazon.com/images/I/51XaG8AI47L.jpg,348551,voltage,"METAWELL
Induction Hob

Model:WM-D08
Rated power input:6600W
Rated voltage:208-240V~60Hz

 
","[['08', '', ':WM-D'], ['6600', 'W', 'nput:'], ['208-240', 'V~60H', 'tage:'], ['60', 'Hz', '240V~']]","[['208-240', 'volt'], ['60', 'volt']]"
12081,51500,https://m.media-amazon.com/images/I/51XaG8AI47L.jpg,348551,wattage,"METAWELL
Induction Hob

Model:WM-D08
Rated power input:6600W
Rated voltage:208-240V~60Hz

 
","[['08', '', ':WM-D'], ['6600', 'W', 'nput:'], ['208-240', 'V~60H', 'tage:'], ['60', 'Hz', '240V~']]","[['08', 'watt'], ['6600', 'watt']]"
12082,51501,https://m.media-amazon.com/images/I/51XaG8AI47L.jpg,348551,item_weight,"METAWELL
Induction Hob

Model:WM-D08
Rated power input:6600W
Rated voltage:208-240V~60Hz

 
","[['08', '', ':WM-D'], ['6600', 'W', 'nput:'], ['208-240', 'V~60H', 'tage:'], ['60', 'Hz', '240V~']]","[['6600', 'ton'], ['208-240', 'microgram']]"
12083,51502,https://m.media-amazon.com/images/I/51XaHlR7UgL.jpg,180410,height,"9cm

 

 
","[['9', 'cm', '']]","[['9', 'centimeter']]"
12084,51503,https://m.media-amazon.com/images/I/51XaHlR7UgL.jpg,180410,width,"9cm

 

 
","[['9', 'cm', '']]","[['9', 'centimeter']]"
12085,51504,https://m.media-amazon.com/images/I/51XaYu4kQoL.jpg,628971,item_weight," 
",[],[]
12086,51505,https://m.media-amazon.com/images/I/51Xabtjr6EL.jpg,347404,height," 

_

 
    

- 4.72 inch a

0.67

inch

 

_—|—
","[['4.72', ' inch', '- '], ['0.67', '', '']]","[['4.72', 'inch']]"
12087,51506,https://m.media-amazon.com/images/I/51XackmyXgL.jpg,412008,item_weight,"Product Parameters

 

Rated voltage 220V-250V ~ SOHZ

Rated power 1500W

Baking tray size: 44.5x22.5CM

Baking grid size: 42.5K20.5CM

Oil tray size: 21.5x 20.5CM

Accessories: grilling net+rbaking tray+oil panx2
","[['220', 'V-250', 'tage '], ['250', 'V ~ S', '220V-'], ['1500', 'W', 'ower '], ['44.5', 'x22.5', 'ize: '], ['22.5', 'CM', '44.5x'], ['42.5', 'K20.5', 'ize: '], ['20.5', 'CM', '42.5K'], ['21.5', 'x 20.', 'ize: '], ['20.5', 'CM', '1.5x '], ['2', '', ' panx']]","[['220', 'microgram']]"
12088,51507,https://m.media-amazon.com/images/I/51XackmyXgL.jpg,412008,voltage,"Product Parameters

 

Rated voltage 220V-250V ~ SOHZ

Rated power 1500W

Baking tray size: 44.5x22.5CM

Baking grid size: 42.5K20.5CM

Oil tray size: 21.5x 20.5CM

Accessories: grilling net+rbaking tray+oil panx2
","[['220', 'V-250', 'tage '], ['250', 'V ~ S', '220V-'], ['1500', 'W', 'ower '], ['44.5', 'x22.5', 'ize: '], ['22.5', 'CM', '44.5x'], ['42.5', 'K20.5', 'ize: '], ['20.5', 'CM', '42.5K'], ['21.5', 'x 20.', 'ize: '], ['20.5', 'CM', '1.5x '], ['2', '', ' panx']]","[['220', 'volt'], ['250', 'volt']]"
12089,51508,https://m.media-amazon.com/images/I/51XackmyXgL.jpg,412008,wattage,"Product Parameters

 

Rated voltage 220V-250V ~ SOHZ

Rated power 1500W

Baking tray size: 44.5x22.5CM

Baking grid size: 42.5K20.5CM

Oil tray size: 21.5x 20.5CM

Accessories: grilling net+rbaking tray+oil panx2
","[['220', 'V-250', 'tage '], ['250', 'V ~ S', '220V-'], ['1500', 'W', 'ower '], ['44.5', 'x22.5', 'ize: '], ['22.5', 'CM', '44.5x'], ['42.5', 'K20.5', 'ize: '], ['20.5', 'CM', '42.5K'], ['21.5', 'x 20.', 'ize: '], ['20.5', 'CM', '1.5x '], ['2', '', ' panx']]","[['1500', 'watt']]"
12090,51509,https://m.media-amazon.com/images/I/51XaehH+ccL.jpg,208023,width,"{+} 25.5‘+___| /--—— 25.5'-___|

31.5”

 

 

Display pictures 20”x26” with mat, or pictures 24”x30” without mat

 
","[['25.5', '‘+___', '{+} '], ['25.5', ""'-___"", '--—— '], ['31.5', '”', ''], ['20', '”x26”', 'ures '], ['26', '” wit', ' 20”x'], ['24', '”x30”', 'ures '], ['30', '” wit', ' 24”x']]",[]
12091,51510,https://m.media-amazon.com/images/I/51XaehH+ccL.jpg,208023,depth,"{+} 25.5‘+___| /--—— 25.5'-___|

31.5”

 

 

Display pictures 20”x26” with mat, or pictures 24”x30” without mat

 
","[['25.5', '‘+___', '{+} '], ['25.5', ""'-___"", '--—— '], ['31.5', '”', ''], ['20', '”x26”', 'ures '], ['26', '” wit', ' 20”x'], ['24', '”x30”', 'ures '], ['30', '” wit', ' 24”x']]",[]
12092,51511,https://m.media-amazon.com/images/I/51XaiKf+WDL.jpg,416664,depth,"Dimensions

In inches & cm

1) Height: 69 Inches 175cm
2) Diam.: 36 Inches 91.44cm

Uses 5 x E14 Candelabra base bulbs

35mm

E14 Base
(Candelabra Base)

ee a,

      
","[['1', ') Hei', ''], ['69', ' Inch', 'ght: '], ['175', 'cm', 'ches '], ['2', ') Dia', ''], ['36', ' Inch', 'am.: '], ['91.44', 'cm', 'ches '], ['5', ' x E1', 'Uses '], ['14', ' Cand', '5 x E'], ['35', 'mm', ''], ['14', ' Base', 'E']]","[['69', 'inch'], ['175', 'centimeter'], ['36', 'inch'], ['91.44', 'centimeter'], ['35', 'millimeter'], ['14', 'metre']]"
12093,51512,https://m.media-amazon.com/images/I/51Xar6Z27AL.jpg,635528,voltage,"   

HIGH SPEED INPUT

5V/2A input, 30% faster than normal 5V1A charger
","[['5', 'V/2A ', ''], ['2', 'A inp', '5V/'], ['30', '% fas', 'put. '], ['5', 'V1A c', 'rmal '], ['1', 'A cha', 'al 5V']]","[['5', 'volt'], ['2', 'volt'], ['5', 'volt'], ['1', 'volt']]"
12094,51513,https://m.media-amazon.com/images/I/51XasNK4vxL.jpg,276611,height,"31.50"" 15.75""

31.70"" | |

 

|
","[['31.50', '"" 15.', ''], ['15.75', '""', '.50"" '], ['31.70', '"" | |', '']]",[]
12095,51514,https://m.media-amazon.com/images/I/51XbGKLizBL.jpg,296275,height," 

 

 

 
",[],[]
12096,51515,https://m.media-amazon.com/images/I/51XbHx7mSEL.jpg,478357,height,"15.7""

 
","[['15.7', '""', '']]",[]
12097,51516,https://m.media-amazon.com/images/I/51XbN0ZntdL.jpg,276611,height," 
",[],[]
12098,51517,https://m.media-amazon.com/images/I/51XbQKo16BL.jpg,826444,height,"ai 11.5cm
/45""

ooo

 

A Weight: 182g

TIPS:Mannual measurement, please allow 0~3mm deviation
","[['11.5', 'cm', 'ai '], ['45', '""', '/'], ['182', 'g', 'ght: '], ['0', '~3mm ', 'llow '], ['3', 'mm de', 'ow 0~']]","[['11.5', 'centimeter'], ['0', 'metre'], ['3', 'metre']]"
12099,51518,https://m.media-amazon.com/images/I/51XbQKo16BL.jpg,826444,depth,"ai 11.5cm
/45""

ooo

 

A Weight: 182g

TIPS:Mannual measurement, please allow 0~3mm deviation
","[['11.5', 'cm', 'ai '], ['45', '""', '/'], ['182', 'g', 'ght: '], ['0', '~3mm ', 'llow '], ['3', 'mm de', 'ow 0~']]","[['11.5', 'centimeter'], ['0', 'metre'], ['3', 'metre']]"
12100,51519,https://m.media-amazon.com/images/I/51XbfaapJJS.jpg,146860,width,"(

 

6.0in/15cm

|__ 5 Sin/44cm—_ | | __40.7in/27em ___|

 

—~O

ii ET ©)
3 IN
5 7 |

  

8xFilters 1xAdapter 1x Manual 1xDC Pump
","[['6.0', 'in/15', ''], ['15', 'cm', '.0in/'], ['5', ' Sin/', '|__ '], ['44', 'cm—_ ', ' Sin/'], ['40.7', 'in/27', ' | __'], ['27', 'em __', '.7in/'], ['3', ' IN', ''], ['5', ' 7 |', ''], ['7', ' |', '5 '], ['8', 'xFilt', ''], ['1', 'xAdap', 'ters '], ['1', 'x Man', 'pter '], ['1', 'xDC P', 'nual ']]","[['6.0', 'inch'], ['15', 'centimeter'], ['5', 'inch'], ['44', 'centimeter'], ['40.7', 'inch'], ['27', 'metre'], ['3', 'inch'], ['1', 'centimeter'], ['1', 'metre']]"
12101,51520,https://m.media-amazon.com/images/I/51XbxuGNcDL.jpg,130202,depth,"| 7 inch

 

Large Clear Bold Text ( Red & Green ) Make it Easy to
Read from Everywhere
","[['7', ' inch', '| ']]","[['7', 'inch']]"
12102,51521,https://m.media-amazon.com/images/I/51XbxuGNcDL.jpg,130202,height,"| 7 inch

 

Large Clear Bold Text ( Red & Green ) Make it Easy to
Read from Everywhere
","[['7', ' inch', '| ']]","[['7', 'inch']]"
12103,51522,https://m.media-amazon.com/images/I/51Xc6InzSQL.jpg,278850,depth," 

<—_SSSS———_L_'

YIUIZ 7 | /WIG""7

1.5cm/0.59inch
","[['7', ' | /W', 'IUIZ '], ['7', '', '/WIG""'], ['1.5', 'cm/0.', ''], ['0.59', 'inch', '.5cm/']]","[['1.5', 'centimeter'], ['0.59', 'inch']]"
12104,51523,https://m.media-amazon.com/images/I/51XcNlw9jhL.jpg,752266,height,"   

+ —-sa o
15.7CM

41CM

 

a-
","[['15.7', 'CM', ''], ['41', 'CM', '']]","[['15.7', 'centimeter'], ['41', 'centimeter']]"
12105,51524,https://m.media-amazon.com/images/I/51XcRago5JL.jpg,442321,height,"1830 mm

1650 mm

1500 mm

1350 mm

1200 mm

1050 mm

900 mm

750 mm

600 mm

450 mm

300 mm

150 mm

1210mm(H)

 

1180mm(W)

540mm(D)

 

|

740mm(H)
","[['1830', ' mm', ''], ['1650', ' mm', ''], ['1500', ' mm', ''], ['1350', ' mm', ''], ['1200', ' mm', ''], ['1050', ' mm', ''], ['900', ' mm', ''], ['750', ' mm', ''], ['600', ' mm', ''], ['450', ' mm', ''], ['300', ' mm', ''], ['150', ' mm', ''], ['1210', 'mm(H)', ''], ['1180', 'mm(W)', ''], ['540', 'mm(D)', ''], ['740', 'mm(H)', '']]","[['1830', 'millimeter'], ['1650', 'millimeter'], ['1500', 'millimeter'], ['1350', 'millimeter'], ['1200', 'millimeter'], ['1050', 'millimeter'], ['900', 'millimeter'], ['750', 'millimeter'], ['600', 'millimeter'], ['450', 'millimeter'], ['300', 'millimeter'], ['150', 'millimeter'], ['1210', 'metre'], ['1180', 'metre'], ['540', 'metre'], ['740', 'metre']]"
12106,51525,https://m.media-amazon.com/images/I/51XcXMxXtrL.jpg,598989,depth,"60cm/23.6""

iV 86/W9I0S2
<q —=E

 
","[['60', 'cm/23', ''], ['23.6', '""', '60cm/'], ['86', '/W9I0', 'iV '], ['9', 'I0S2', ' 86/W'], ['0', 'S2', '6/W9I'], ['2', '', 'W9I0S']]","[['60', 'centimeter'], ['23.6', 'centimeter']]"
12107,51526,https://m.media-amazon.com/images/I/51XcXMxXtrL.jpg,598989,height,"60cm/23.6""

iV 86/W9I0S2
<q —=E

 
","[['60', 'cm/23', ''], ['23.6', '""', '60cm/'], ['86', '/W9I0', 'iV '], ['9', 'I0S2', ' 86/W'], ['0', 'S2', '6/W9I'], ['2', '', 'W9I0S']]","[['60', 'centimeter'], ['23.6', 'centimeter']]"
12108,51527,https://m.media-amazon.com/images/I/51XceIuQoCL.jpg,333059,depth," 
",[],[]
12109,51528,https://m.media-amazon.com/images/I/51XciO37NYS.jpg,109885,item_weight," 

N.W:0.120z

Manual measurement may cause slight difference.
Please make the object as standard
","[['0.120', 'z', 'N.W:']]","[['0.120', 'ounce']]"
12110,51529,https://m.media-amazon.com/images/I/51Xcp2Yhg0L.jpg,708102,depth,"1.6 in /4cm

4.7 in / 12cm

 
","[['1.6', ' in /', ''], ['4', 'cm', ' in /'], ['4.7', ' in /', ''], ['12', 'cm', 'in / ']]","[['1.6', 'inch'], ['4', 'centimeter'], ['4.7', 'inch'], ['12', 'centimeter']]"
12111,51530,https://m.media-amazon.com/images/I/51Xcp2Yhg0L.jpg,708102,width,"1.6 in /4cm

4.7 in / 12cm

 
","[['1.6', ' in /', ''], ['4', 'cm', ' in /'], ['4.7', ' in /', ''], ['12', 'cm', 'in / ']]","[['1.6', 'inch'], ['4', 'centimeter'], ['4.7', 'inch'], ['12', 'centimeter']]"
12112,51531,https://m.media-amazon.com/images/I/51Xcq0H44CL.jpg,178778,depth,"PRODUCT SIZE

2in/S5em

 

 

 

12in/3cm
","[['2', 'in/S5', ''], ['5', 'em', '2in/S'], ['12', 'in/3c', ''], ['3', 'cm', '12in/']]","[['2', 'inch'], ['5', 'metre'], ['12', 'inch'], ['3', 'centimeter']]"
12113,51532,https://m.media-amazon.com/images/I/51Xcq0H44CL.jpg,178778,height,"PRODUCT SIZE

2in/S5em

 

 

 

12in/3cm
","[['2', 'in/S5', ''], ['5', 'em', '2in/S'], ['12', 'in/3c', ''], ['3', 'cm', '12in/']]","[['2', 'inch'], ['5', 'metre'], ['12', 'inch'], ['3', 'centimeter']]"
12114,51533,https://m.media-amazon.com/images/I/51Xd-KX3soL.jpg,810266,depth,"260mm

 

 

68mm
","[['260', 'mm', ''], ['68', 'mm', '']]","[['260', 'millimeter'], ['68', 'millimeter']]"
12115,51534,https://m.media-amazon.com/images/I/51Xd-KX3soL.jpg,810266,width,"260mm

 

 

68mm
","[['260', 'mm', ''], ['68', 'mm', '']]","[['260', 'millimeter'], ['68', 'millimeter']]"
12116,51535,https://m.media-amazon.com/images/I/51Xd05f6RGL.jpg,426449,item_volume,"siti >

aeteliee Full Synthetic
—_ SIS: US OTSOTAL

 

Package Information
Bottle

Viscosity
OW-40

Liquid Volume
160.0 Fluid Ounces
","[['40', '', 'OW-'], ['160.0', ' Flui', '']]","[['160.0', 'fluid ounce']]"
12117,51536,https://m.media-amazon.com/images/I/51Xd8wOLV-L.jpg,860821,width,"148mm = 5.8”

 

153mm = 6”

 

 

 

 

 

 

= 3.7”

95mm

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

__111mm = 4.4” ||

 

18mm = 0.7”

 

o
""
£
£
o
oa
a
30mm = 1.2”
","[['148', 'mm = ', ''], ['5.8', '”', 'mm = '], ['153', 'mm = ', ''], ['6', '”', 'mm = '], ['3.7', '”', '= '], ['95', 'mm', ''], ['111', 'mm = ', '__'], ['4.4', '” ||', 'mm = '], ['18', 'mm = ', ''], ['0.7', '”', 'mm = '], ['30', 'mm = ', ''], ['1.2', '”', 'mm = ']]","[['148', 'millimeter'], ['5.8', 'millimeter'], ['153', 'millimeter'], ['6', 'millimeter'], ['95', 'millimeter'], ['111', 'millimeter'], ['4.4', 'millimeter'], ['18', 'millimeter'], ['0.7', 'millimeter'], ['30', 'millimeter'], ['1.2', 'millimeter']]"
12118,51537,https://m.media-amazon.com/images/I/51XdUOZBZtL.jpg,281678,item_weight," 
",[],[]
12119,51538,https://m.media-amazon.com/images/I/51XdZ9BHqFL.jpg,173193,width,"35 mm / 1.38 inches
[>|

  
   
   

BLARYET!
CBB60 SerieS =| 65 mm
8uF + 5% / 2.56 inches

450V/370V/250VAC

50/60Hz SH
40/70/21

  
","[['35', ' mm /', ''], ['1.38', ' inch', 'mm / '], ['60', ' Seri', 'CBB'], ['65', ' mm', 'S =| '], ['8', 'uF + ', ''], ['5', '% / 2', 'uF + '], ['2.56', ' inch', '5% / '], ['450', 'V/370', ''], ['370', 'V/250', '450V/'], ['250', 'VAC', '370V/'], ['50', '/60Hz', ''], ['60', 'Hz SH', '50/'], ['40', '/70/2', ''], ['70', '/21', '40/'], ['21', '', '0/70/']]","[['35', 'millimeter'], ['1.38', 'inch'], ['65', 'millimeter'], ['2.56', 'inch']]"
12120,51539,https://m.media-amazon.com/images/I/51XdZ9BHqFL.jpg,173193,height,"35 mm / 1.38 inches
[>|

  
   
   

BLARYET!
CBB60 SerieS =| 65 mm
8uF + 5% / 2.56 inches

450V/370V/250VAC

50/60Hz SH
40/70/21

  
","[['35', ' mm /', ''], ['1.38', ' inch', 'mm / '], ['60', ' Seri', 'CBB'], ['65', ' mm', 'S =| '], ['8', 'uF + ', ''], ['5', '% / 2', 'uF + '], ['2.56', ' inch', '5% / '], ['450', 'V/370', ''], ['370', 'V/250', '450V/'], ['250', 'VAC', '370V/'], ['50', '/60Hz', ''], ['60', 'Hz SH', '50/'], ['40', '/70/2', ''], ['70', '/21', '40/'], ['21', '', '0/70/']]","[['35', 'millimeter'], ['1.38', 'inch'], ['65', 'millimeter'], ['2.56', 'inch']]"
12121,51540,https://m.media-amazon.com/images/I/51XdZ9BHqFL.jpg,173193,depth,"35 mm / 1.38 inches
[>|

  
   
   

BLARYET!
CBB60 SerieS =| 65 mm
8uF + 5% / 2.56 inches

450V/370V/250VAC

50/60Hz SH
40/70/21

  
","[['35', ' mm /', ''], ['1.38', ' inch', 'mm / '], ['60', ' Seri', 'CBB'], ['65', ' mm', 'S =| '], ['8', 'uF + ', ''], ['5', '% / 2', 'uF + '], ['2.56', ' inch', '5% / '], ['450', 'V/370', ''], ['370', 'V/250', '450V/'], ['250', 'VAC', '370V/'], ['50', '/60Hz', ''], ['60', 'Hz SH', '50/'], ['40', '/70/2', ''], ['70', '/21', '40/'], ['21', '', '0/70/']]","[['35', 'millimeter'], ['1.38', 'inch'], ['65', 'millimeter'], ['2.56', 'inch']]"
12122,51541,https://m.media-amazon.com/images/I/51XdaPxWsiL.jpg,231838,depth,"UIST’ G/WIET

8.5cm/3.35in
","[['8.5', 'cm/3.', ''], ['3.35', 'in', '.5cm/']]","[['8.5', 'centimeter'], ['3.35', 'inch']]"
12123,51542,https://m.media-amazon.com/images/I/51XdaPxWsiL.jpg,231838,height,"UIST’ G/WIET

8.5cm/3.35in
","[['8.5', 'cm/3.', ''], ['3.35', 'in', '.5cm/']]","[['8.5', 'centimeter'], ['3.35', 'inch']]"
12124,51543,https://m.media-amazon.com/images/I/51Xdbm2gFQL.jpg,311997,height," 
",[],[]
12125,51544,https://m.media-amazon.com/images/I/51XdkMBnJEL.jpg,826444,depth,"4.8inch

 

 

 

2.6inch
","[['4.8', 'inch', ''], ['2.6', 'inch', '']]","[['4.8', 'inch'], ['2.6', 'inch']]"
12126,51545,https://m.media-amazon.com/images/I/51XdkMBnJEL.jpg,826444,width,"4.8inch

 

 

 

2.6inch
","[['4.8', 'inch', ''], ['2.6', 'inch', '']]","[['4.8', 'inch'], ['2.6', 'inch']]"
12127,51546,https://m.media-amazon.com/images/I/51XdrY0LvnL.jpg,416664,height," 

   
",[],[]
12128,51547,https://m.media-amazon.com/images/I/51XdrY0LvnL.jpg,416664,depth," 

   
",[],[]
12129,51548,https://m.media-amazon.com/images/I/51Xdt970T8L.jpg,752266,depth,"19.7""

 

 

 

16""
","[['19.7', '""', ''], ['16', '""', '']]",[]
12130,51549,https://m.media-amazon.com/images/I/51Xdt970T8L.jpg,752266,width,"19.7""

 

 

 

16""
","[['19.7', '""', ''], ['16', '""', '']]",[]
12131,51550,https://m.media-amazon.com/images/I/51Xe0qIVsOL.jpg,763916,height,"145cm

 

 
","[['145', 'cm', '']]","[['145', 'centimeter']]"
12132,51551,https://m.media-amazon.com/images/I/51Xe1DhqbBL.jpg,524117,width,"11.8inch

 

Toh
","[['11.8', 'inch', '']]","[['11.8', 'inch']]"
12133,51552,https://m.media-amazon.com/images/I/51Xe50BkTkL.jpg,478357,height,"29.538
","[['29.538', '', '']]",[]
12134,51553,https://m.media-amazon.com/images/I/51XeIlzTECS.jpg,823083,depth," 

 

 

 

 

 
",[],[]
12135,51554,https://m.media-amazon.com/images/I/51XeMc6ySmL.jpg,558806,height,"2.5in/6.5cm

 

3.1 in / 8.0 cm
","[['2.5', 'in/6.', ''], ['6.5', 'cm', '.5in/'], ['3.1', ' in /', ''], ['8.0', ' cm', 'in / ']]","[['2.5', 'inch'], ['6.5', 'centimeter'], ['3.1', 'inch'], ['8.0', 'centimeter']]"
12136,51555,https://m.media-amazon.com/images/I/51XeMc6ySmL.jpg,558806,depth,"2.5in/6.5cm

 

3.1 in / 8.0 cm
","[['2.5', 'in/6.', ''], ['6.5', 'cm', '.5in/'], ['3.1', ' in /', ''], ['8.0', ' cm', 'in / ']]","[['2.5', 'inch'], ['6.5', 'centimeter'], ['3.1', 'inch'], ['8.0', 'centimeter']]"
12137,51556,https://m.media-amazon.com/images/I/51XeY7BXZ5L.jpg,325604,maximum_weight_recommendation," 

Load Capacity
6.0 Tons

Maximum Lifting
Height
36.0 Inches

Color
Silver, Black
","[['6.0', ' Tons', ''], ['36.0', ' Inch', '']]","[['6.0', 'ton']]"
12138,51557,https://m.media-amazon.com/images/I/51Xem8ApzTL.jpg,801829,height,"Height: 33.75” Width: 28"" Depth:31.75” Seat Depth: 21” Weight: 50lbs

mm — 28’ ————>

33.75""

sa

© Copyright Ashley Furniture Industries
","[['33.75', '” Wid', 'ght: '], ['28', '"" Dep', 'dth: '], ['31.75', '” Sea', 'epth:'], ['21', '” Wei', 'pth: '], ['50', 'lbs', 'ght: '], ['28', '’ ———', 'mm — '], ['33.75', '""', '']]","[['28', 'millimeter']]"
12139,51558,https://m.media-amazon.com/images/I/51XevopMK+L.jpg,396026,height," 
",[],[]
12140,51559,https://m.media-amazon.com/images/I/51XevopMK+L.jpg,396026,depth," 
",[],[]
12141,51560,https://m.media-amazon.com/images/I/51XeyAI8RlS.jpg,237000,depth,"50 pcs

 

   

SIZE: 5.9 x 13.8 inches © :
iA
","[['50', ' pcs', ''], ['5.9', ' x 13', 'IZE: '], ['13.8', ' inch', '.9 x ']]","[['13.8', 'inch']]"
12142,51561,https://m.media-amazon.com/images/I/51XfBO+lA1L.jpg,675317,height,"UIZ | ""G/WILUQE |

 

100mm/3.94in

 

80mm/3.15in
","[['100', 'mm/3.', ''], ['3.94', 'in', '00mm/'], ['80', 'mm/3.', ''], ['3.15', 'in', '80mm/']]","[['100', 'metre'], ['3.94', 'inch'], ['80', 'metre'], ['3.15', 'inch']]"
12143,51562,https://m.media-amazon.com/images/I/51XfGNREtuL.jpg,208023,width,"Delicate Gold Beaded Design

CULECEEEEEEEECEEECEECEEEE

Proto Frame
Cab Pho
Cuadro de Soto

LIT NAS"" + OOS MX 45 0M
LITT TRRERRE RRR ERR RRR ER

i
¢
t
¢
i
lJ
(
€
J
iJ
r
0
¢
0
¢
@
Uy

 

 
","[['45', ' 0M', 'S MX '], ['0', 'M', 'X 45 '], ['0', '', ''], ['0', '', '']]","[['45', 'metre'], ['0', 'metre']]"
12144,51563,https://m.media-amazon.com/images/I/51XfGNREtuL.jpg,208023,depth,"Delicate Gold Beaded Design

CULECEEEEEEEECEEECEECEEEE

Proto Frame
Cab Pho
Cuadro de Soto

LIT NAS"" + OOS MX 45 0M
LITT TRRERRE RRR ERR RRR ER

i
¢
t
¢
i
lJ
(
€
J
iJ
r
0
¢
0
¢
@
Uy

 

 
","[['45', ' 0M', 'S MX '], ['0', 'M', 'X 45 '], ['0', '', ''], ['0', '', '']]","[['45', 'metre'], ['0', 'metre']]"
12145,51564,https://m.media-amazon.com/images/I/51XfWZJfF5L.jpg,318770,wattage," 
",[],[]
